Date,Headline,Positive,Negative,Neutral
2020-09-15,Ratched — Cuckoo’s Nest nurse gets starring role in Netflix series,0.09210693091154099,0.10495337843894958,0.8029397130012512
2020-09-21,HBO dominates Emmys despite Netflix streaming challenge,0.15814578533172607,0.013305185362696648,0.8285490274429321
2020-09-23,What can business learn from Netflix’s ‘no rules’ culture?,0.06546611338853836,0.01872670277953148,0.9158071875572205
2020-09-26,"DVDs/Netflix: disc world Premium
 content",0.04306897521018982,0.015632018446922302,0.9412989616394043
2020-10-05,Netflix wins reprieve to air ‘Bad Boy Billionaires: India’ episodes,0.15979279577732086,0.05486265569925308,0.7853446006774902
2020-10-09,French find relief in Netflix’s cliché-stuffed ‘Emily in Paris’,0.3549838960170746,0.10298795998096466,0.5420281291007996
2020-10-09,Netflix’s The Haunting of Bly Manor makes The Turn of the Screw new,0.049655284732580185,0.14105519652366638,0.8092895150184631
2020-10-15,Rebecca — a lush Netflix remake of Hitchcock’s classic,0.19487155973911285,0.024196729063987732,0.7809317708015442
2020-10-18,"Coronavirus, Netflix results, China growth data",0.04791548475623131,0.04051009938120842,0.9115744233131409
2020-10-20,Netflix subscriber growth slows as lockdown boost fades,0.010109344497323036,0.958617091178894,0.03127356618642807
2020-10-21,"Netflix: cruising altitude Premium
 content",0.07555558532476425,0.014215545728802681,0.9102288484573364
2020-11-09,The Crown Season 4 — Netflix series continues to thrill,0.2492379993200302,0.016303660348057747,0.734458327293396
2020-11-10,Swedish streaming company aims to be Netflix’s main challenger in Europe,0.716734766960144,0.007134622894227505,0.2761305868625641
2020-12-04,Netflix goes on India promotion blitz to catch up with streaming rivals,0.4314863383769989,0.013029939495027065,0.5554836988449097
2020-12-24,Netflix’s Bridgerton swims in cod-Austen dialogue but is ultimately fun,0.07031533122062683,0.06553514301776886,0.8641495108604431
2021-01-01,Amazon and Netflix look beyond Bollywood for India’s next big hit,0.241925448179245,0.01158166117966175,0.7464929223060608
2021-01-20,"Netflix: the crowned Premium
 content",0.06956131756305695,0.017499828711152077,0.9129388332366943
2021-01-20,Netflix signals stock buybacks to come as subscribers hit 200m,0.3895394504070282,0.03916012868285179,0.5713004469871521
2021-01-24,Japan’s anime goes global: Sony’s new weapon to take on Netflix,0.21796651184558868,0.011009427718818188,0.7710241079330444
2021-02-02,Netflix meets its match in Nordic minnow Nent,0.8418277502059937,0.014529431238770485,0.1436428427696228
2021-02-02,"Netflix’s Firefly Lane is the cosy, predictable watch we need now",0.05985061451792717,0.01566990464925766,0.9244794249534607
2021-02-16,A familiar emotional triangle turns dark in Behind Her Eyes on Netflix,0.13156262040138245,0.21451285481452942,0.6539245247840881
2021-02-25,Will political documentary survive the age of Netflix?,0.06765658408403397,0.02311079017817974,0.9092325568199158
2021-03-03,Netflix plans big local content boost in quest for India edge,0.7849141359329224,0.010436328127980232,0.20464958250522614
2021-03-15,Oscar nominations 2021: Netflix and women already winners,0.06957876682281494,0.03015315905213356,0.9002680778503418
2021-03-18,What news publishers can learn from Netflix,0.053739771246910095,0.018512845039367676,0.927747368812561
2021-03-30,Netflix plans to clean up film sets to cut carbon footprint,0.18512211740016937,0.016029153019189835,0.7988486886024475
2021-04-05,"Antibiotics: Netflix-style subscriptions target superbugs Premium
 content",0.03921528160572052,0.01610126905143261,0.9446834921836853
2021-04-18,"Netflix results, ECB meeting, UK inflation",0.02756744995713234,0.1020834818482399,0.8703490495681763
2021-04-21,Clubhouse today: Netflix and mountain sport chills,0.04444834589958191,0.025871727615594864,0.9296799302101135
2021-04-21,Netflix’s worryingly ‘wobbly’ quarter for stay-at-home stocks,0.01772123947739601,0.962799608707428,0.019479164853692055
2021-04-21,Netflix shares slide on angst over subscriber growth,0.008507484570145607,0.9635781645774841,0.02791444957256317
2021-04-22,HBO Max’s US subscriber growth beats Netflix in first quarter,0.9404705762863159,0.014664138667285442,0.04486532881855965
2021-04-30,Shine comes off the streaming dream as Netflix subscriptions slow,0.16386383771896362,0.016384553164243698,0.8197515606880188
2021-05-14,Netflix outpaced by the old media companies it sought to dethrone,0.16556209325790405,0.06988374143838882,0.7645541429519653
2021-05-14,No time to Netflix: 13 films to see as UK cinemas reopen — and this summer,0.06335674971342087,0.016775308176875114,0.9198679327964783
2021-05-19,Army of the Dead — Netflix bets the house on Vegas-set zombie romp,0.03329027444124222,0.07065003365278244,0.8960596919059753
2021-06-08,"Alibaba, Baidu and Tencent learn Netflix lessons in content fight",0.13992610573768616,0.010622777976095676,0.8494511842727661
2021-06-08,Lupin Part 2 — a thrilling second dose of Netflix’s French crime series,0.39921823143959045,0.016115959733724594,0.584665834903717
2021-07-15,Netflix moves into gaming with executive hire,0.32366499304771423,0.009393646381795406,0.6669413447380066
2021-07-20,Netflix bleeds subscribers in US and Canada with no sign of recovery,0.022974252700805664,0.8853211402893066,0.0917045995593071
2021-07-21,"Netflix: subscription losses could prompt M&A plans Premium
 content",0.007945784367620945,0.9640567898750305,0.027997497469186783
2021-07-22,HBO Max gains US subscribers as Netflix slips,0.906365156173706,0.02851884812116623,0.0651160478591919
2021-07-24,Why Netflix is moving into gaming,0.045428406447172165,0.01687902770936489,0.9376925826072693
2021-08-13,Sandra Oh is endlessly endearing and empathetic in The Chair on Netflix,0.19560456275939941,0.022234762087464333,0.7821606993675232
2021-08-18,Comcast and ViacomCBS unite to take on Netflix in European streaming,0.5244911909103394,0.01133040338754654,0.4641784727573395
2021-08-18,SEC sues three former Netflix engineers over insider trading,0.011819693259894848,0.9358676075935364,0.052312761545181274
2021-09-01,Worth on Netflix is equal parts philosophy and spreadsheets,0.03155612200498581,0.02410285361111164,0.9443410634994507
2021-09-02,Apple to ease payment rules for apps such as Netflix and Spotify,0.3606341779232025,0.11656496673822403,0.5228009223937988
2021-09-17,"Despite global ambitions, Netflix gives television an American accent",0.11603473126888275,0.010939151979982853,0.8730261325836182
2021-09-20,Netflix and Apple take honours at Emmys dominated by streaming services,0.6706536412239075,0.02572302334010601,0.3036234378814697
2021-09-22,Netflix snaps up entire works of Roald Dahl for over £500m,0.055056799203157425,0.02734239026904106,0.9176008701324463
2021-09-22,"Netflix/Roald Dahl: swallowed by a big, fearful giant Premium
 content",0.03568188473582268,0.08121318370103836,0.8831048607826233
2021-09-22,Europe’s challenger to Netflix steps up global expansion plans,0.8901088237762451,0.009625609032809734,0.10026560723781586
2021-09-28,Britney vs Spears — cache of leaked files fuels new Netflix film,0.02563910186290741,0.08644852042198181,0.887912392616272
2021-09-29,"Squid Game/Netflix: an investment fad equipped with suckers Premium
 content",0.06763417273759842,0.01507236622273922,0.9172934293746948
2021-10-06,"‘Squid Game’ engulfs Netflix in net neutrality grapple Premium
 content",0.08405748009681702,0.03644401207566261,0.8794985413551331
2021-10-10,Netflix says its programming is back on pace after pandemic slowdown,0.9217987060546875,0.028010666370391846,0.050190698355436325
2021-10-18,‘Squid Game’ hit raises stakes for Netflix in broadband battle,0.7662138938903809,0.016230983659625053,0.21755510568618774
2021-10-19,‘Squid Game’ boosts Netflix’s third-quarter subscriber growth,0.9561193585395813,0.015270221047103405,0.02861042320728302
2021-10-20,Netflix employees stage walkout over Dave Chappelle’s trans comments,0.0206000879406929,0.8326082229614258,0.14679166674613953
2021-10-21,How Netflix became ‘Hateflix’ in the eyes of trans activists,0.04185367375612259,0.07785104215145111,0.8802952170372009
2021-10-27,Letter: Is Netflix’s Chappelle row just toxic groupthink?,0.02251656912267208,0.428216814994812,0.5492666363716125
2021-10-31,"Netflix/Amazon: video games market has tech giants fighting over the controls Premium
 content",0.03451169654726982,0.7035970687866211,0.26189127564430237
2021-11-08,"The long list of people suing Netflix Premium
 content",0.02083328552544117,0.3017399311065674,0.6774267554283142
2021-11-16,Netflix begins reporting viewer numbers for its biggest hits,0.04084738343954086,0.04215705022215843,0.9169955849647522
2021-11-17,"Tiger King 2, Netflix — the improbably successful documentary is back",0.1608653962612152,0.021264569833874702,0.817870020866394
2021-11-23,Selling Sunset — the addictively entertaining show returns to Netflix,0.45139279961586,0.044411707669496536,0.504195511341095
2021-12-09,"Disney’s chief on his war with Netflix, irking the talent and breaking with the past",0.032575782388448715,0.8774675130844116,0.08995675295591354
2021-12-10,Hamilton and Verstappen’s title decider rewards F1’s new Netflix fans,0.8366461396217346,0.013767900876700878,0.1495860368013382
2021-12-11,"Formula One’s made-for-Netflix season finale Premium
 content",0.052654244005680084,0.025455858558416367,0.9218899011611938
2021-12-20,Emily in Paris is back on Netflix with another series of silliness,0.05501333996653557,0.09439900517463684,0.8505876660346985
2021-12-27,Murky pasts come back to haunt in Netflix thriller ‘Stay Close’,0.13436025381088257,0.14275527000427246,0.7228845357894897
2022-01-10,HBO Max tries to close gap with Netflix and Disney in streaming wars,0.7571148872375488,0.008760826662182808,0.2341243028640747
2022-01-12,The House brings dark animated tales of home ownership to Netflix,0.07677023857831955,0.028514662757515907,0.8947150707244873
2022-01-21,Netflix warning on subscriber growth sends stock plummeting,0.015284447930753231,0.9586585164070129,0.026057044044137
2022-01-21,"Netflix: don’t tune out just yet Premium
 content",0.0579049289226532,0.02327115461230278,0.9188239574432373
2022-01-21,Investors stream out of Netflix,0.02545858733355999,0.14274181425571442,0.8317995667457581
2022-01-23,Netflix faces a dystopian future in which hits do not guarantee growth,0.05401521548628807,0.4063102602958679,0.5396745800971985
2022-01-26,WarnerMedia beats Netflix on new US subscribers in fourth quarter,0.9250288009643555,0.016744500026106834,0.05822676047682762
2022-01-26,Bill Ackman buys Netflix stake worth $1.1bn after stock sell-off,0.04793890193104744,0.027621394023299217,0.9244396686553955
2022-01-27,Netflix stock market woe is warning to Hollywood,0.18291953206062317,0.23417529463768005,0.5829051733016968
2022-01-27,"Ackman/Netflix: pandemic’s canny trader says growth darling now a value play Premium
 content",0.3598521947860718,0.01380237191915512,0.6263454556465149
2022-01-28,The subscription shuffle is tiring Netflix and Peloton,0.009116270579397678,0.9660046696662903,0.02487901598215103
2022-01-30,Netflix’s ‘Perfect Strangers’ causes uproar in Egypt,0.05744284391403198,0.790436327457428,0.15212082862854004
2022-02-08,Oscar nominations 2022: Netflix’s The Power of the Dog leads the pack,0.07666268199682236,0.016907088458538055,0.906430184841156
2022-02-11,Infamous imposter heiress Anna Delvey gets the Netflix treatment,0.08836788684129715,0.08455727249383926,0.8270748257637024
2022-02-23,Netflix strikes an uneasy compromise in Erdogan’s Turkey,0.5562256574630737,0.2534996569156647,0.19027459621429443
2022-02-24,Netflix struggles with ambitions in India,0.052233099937438965,0.43775874376296997,0.5100081562995911
2022-03-02,Netflix buys Next Games for €65mn,0.0539594441652298,0.01405236404389143,0.9319882392883301
2022-03-09,The Andy Warhol Diaries on Netflix — a revealing self-portrait,0.08802705258131027,0.051679953932762146,0.860292911529541
2022-03-10,Boy’s-own Netflix sci-fi The Adam Project takes on Pixar teen fable Turning Red,0.0649537742137909,0.034757860004901886,0.9002884030342102
2022-03-14,Top Boy is back for a second Netflix series,0.114106185734272,0.09981689602136612,0.7860769033432007
2022-03-15,Drive to Survive — Netflix’s F1 thrill ride returns but is it good for the sport?,0.1955261528491974,0.015327280387282372,0.7891466021537781
2022-03-15,"Netflix: homegrown hits are better response to US-centrism than taxes Premium
 content",0.476497620344162,0.013217184692621231,0.5102851986885071
2022-03-25,Netflix and Apple vie for Oscar gold to seal streaming’s Hollywood takeover,0.6648774743080139,0.02880675718188286,0.3063158094882965
2022-03-28,"Apple’s Oscar glory upstages Netflix Premium
 content",0.3923638164997101,0.06048646196722984,0.5471497178077698
2022-03-31,Why does Netflix cancel so many shows?,0.012731160037219524,0.8276904821395874,0.15957839787006378
2022-04-20,FirstFT: Netflix loses subscribers for first time in a decade,0.007597495801746845,0.9674838185310364,0.024918774142861366
2022-04-20,"Netflix has not seen this movie before Premium
 content",0.04109068587422371,0.021713310852646828,0.9371960163116455
2022-04-20,Bill Ackman sells entire Netflix stake at roughly $400mn loss,0.032265935093164444,0.02252020686864853,0.9452139139175415
2022-04-20,Bill Ackman cancels Netflix,0.02194245345890522,0.6067228317260742,0.3713347911834717
2022-04-20,Netflix shares fall almost 40% after subscribers warning,0.0074627818539738655,0.9713908433914185,0.021146317943930626
2022-04-20,"Netflix: dwindling opportunities to boost user numbers spawn desperation Premium
 content",0.16183964908123016,0.5615947246551514,0.2765656113624573
2022-04-20,Netflix jettisons anti-ad principles to cope with lean times,0.12454579770565033,0.03528410941362381,0.84017014503479
2022-04-20,Netflix sheds subscribers for the first time in a decade,0.00993075780570507,0.9574675559997559,0.03260161727666855
2022-04-21,"Tesla: after Netflix, the sober, reliable world of Elon Musk Premium
 content",0.0802440345287323,0.015837358310818672,0.9039186239242554
2022-04-21,British politics should take note of Netflix’s share prices,0.1764911413192749,0.01738119125366211,0.806127667427063
2022-04-21,"No, you did not see the Netflix mess coming",0.06070990487933159,0.31101956963539124,0.6282705664634705
2022-04-22,Netflix set to lose millions of subscribers,0.007448331918567419,0.9405576586723328,0.05199398100376129
2022-04-22,"The Lex Newsletter: fiddlesticks, Netflix and the Musk entrepreneurial-industrial complex Premium
 content",0.033598270267248154,0.03274212405085564,0.9336596727371216
2022-04-22,Netflix and the future of streaming,0.03848312050104141,0.030545860528945923,0.9309709668159485
2022-04-22,Cancelling Netflix won’t solve energy price crunch,0.011277963407337666,0.9327189326286316,0.05600311979651451
2022-04-23,Great cancellation spreads beyond Netflix,0.11405220627784729,0.06039219722151756,0.8255555629730225
2022-04-24,Netflix: free riders will dismount rather than give streamers free rein,0.026317482814192772,0.038154177367687225,0.9355283975601196
2022-04-25,"Whatever happens, the Netflix effect is here to stay",0.03437133505940437,0.050165921449661255,0.9154627919197083
2022-04-26,"Warner Bros Discovery: Netflix slump and CNN flop augur badly for giant Premium
 content",0.01123427227139473,0.9615256190299988,0.027240080758929253
2022-04-26,FT readers respond: Netflix’s declining subscribers,0.009195337072014809,0.9702398180961609,0.02056487277150154
2022-04-27,Spotify chief distances music streaming group from Netflix,0.060106873512268066,0.014724049717187881,0.9251691102981567
2022-04-28,"After the Netflix crash, does Spotify face the same fate?",0.03304667770862579,0.2231753021478653,0.7437779903411865
2022-05-01,Silver screen fills with action as Netflix stumbles,0.10540265589952469,0.40647077560424805,0.4881264865398407
2022-05-04,The Netflix subscriber wobble raises new questions for Sony,0.039987314492464066,0.47361117601394653,0.4864015281200409
2022-05-09,Nightmarish Netflix special Our Father about the doctor who played god,0.07507210224866867,0.2883760631084442,0.6365518569946289
2022-05-11,Walt Disney gains ground on Netflix with strong growth in streaming,0.9517344236373901,0.015773840248584747,0.032491765916347504
2022-05-14,Cost-conscious consumers are the problem for Netflix,0.05783393606543541,0.34387537837028503,0.598290741443634
2022-05-16,Netflix’s U-turn puts TV advertisers back in vogue,0.40618422627449036,0.10051639378070831,0.4932994246482849
2022-05-25,Is the ‘subscription economy’ going to feel the Netflix effect?,0.05059514194726944,0.19458210468292236,0.7548227310180664
2022-05-29,Economics class: Is the ‘subscription economy’ going to feel the Netflix effect?,0.06288444995880127,0.11267624795436859,0.824439287185669
2022-06-08,"Netflix: de-Faanged but still spending  Premium
 content",0.060821108520030975,0.021859416738152504,0.9173194766044617
2022-06-16,Spiderhead — Chris Hemsworth is miscast in Netflix’s botched drugs experiment,0.025156332179903984,0.671808660030365,0.30303502082824707
2022-06-30,"The Sea Beast, Netflix — an inventive maritime adventure for the under 12s",0.19614112377166748,0.010743672959506512,0.7931151986122131
2022-07-12,Marvel directors Anthony and Joe Russo on The Gray Man: ‘Netflix is the least intrusive place we’ve worked’,0.07047402113676071,0.08489222079515457,0.8446337580680847
2022-07-13,Netflix teams up with Microsoft for ad-supported streaming tier,0.6136322617530823,0.009320090524852276,0.37704765796661377
2022-07-14,The Gray Man film review — Ryan Gosling lets the action do the talking in $200mn Netflix spectacle,0.11349856853485107,0.020156975835561752,0.8663444519042969
2022-07-19,Netflix loses 1mn subscribers but defections are fewer than feared,0.012342521920800209,0.9658785462379456,0.021778907626867294
2022-07-20,The Great Netflix Correction: loss of subscribers throws streaming business model into question,0.007940069772303104,0.9636937379837036,0.028366263955831528
2022-07-20,"Netflix: running up that hill in search of new subscribers Premium
 content",0.0753675177693367,0.02067342959344387,0.9039590358734131
2022-07-20,Wall Street stocks rise as Netflix pulls streaming rivals higher,0.1746096909046173,0.7602452635765076,0.06514501571655273
2022-07-20,"Netflix and streaming run out of steam Premium
 content",0.01692609302699566,0.40004482865333557,0.5830291509628296
2022-07-20,Netflix rallies despite subscriber losses,0.8822481036186218,0.07716786116361618,0.04058408737182617
2022-07-27,"Uncoupled, Netflix review — middle-aged gay romcom could do with fresher jokes",0.08849859237670898,0.01390397734940052,0.8975974321365356
2022-07-27,"Spotify/Netflix: music streaming is proving sticky, but not necessarily more profitable Premium
 content",0.7389837503433228,0.0378713496029377,0.22314496338367462
2022-07-27,Netflix dominance falters as it loses subscribers,0.008408704772591591,0.9637176394462585,0.027873650193214417
2022-08-05,The Sandman review — Neil Gaiman’s comics become a gloomy Netflix show,0.010245518758893013,0.9367913603782654,0.05296308547258377
2022-08-09,Bayreuth’s new Ring cycle promises Netflix-style drama — review,0.3578844666481018,0.00926918163895607,0.6328464150428772
2022-08-09,Netflix aims to become a serious player in the gaming sphere,0.4096394181251526,0.006825007498264313,0.5835356116294861
2022-08-10,Disney overtakes Netflix on streaming subscriptions,0.08164998143911362,0.010459549725055695,0.9078904390335083
2022-08-19,"Echoes, Netflix review — twin sisters swap lives in hammy box-ticking exercise",0.03560316935181618,0.11315341293811798,0.8512434363365173
2022-08-26,Netflix makes a smart bet on the Korean drama trade,0.2950018048286438,0.013129296712577343,0.6918689608573914
2022-09-01,Netflix is starting to look more like traditional TV,0.13001908361911774,0.011554870754480362,0.858426034450531
2022-09-07,Gulf states warn Netflix of legal action over ‘un-Islamic’ content,0.03650663420557976,0.8441532850265503,0.11934003978967667
2022-09-11,Netflix partners with Ubisoft to bolster fledgling gaming division,0.9185617566108704,0.008067451417446136,0.07337072491645813
2022-10-13,Netflix to launch ad-supported streaming option in November,0.16154316067695618,0.008487597107887268,0.8299692273139954
2022-10-13,The Playlist on Netflix dramatises the implausible rise of Spotify — review,0.05138711631298065,0.15962810814380646,0.7889847159385681
2022-10-18,"Netflix: advertising subscription could mean lower Arpu Premium
 content",0.022774016484618187,0.7952669858932495,0.18195904791355133
2022-10-18,Netflix shares jump after gaining 2.4mn subscribers,0.8998314738273621,0.04378800094127655,0.056380484253168106
2022-10-18,"The Watcher, Netflix review — true-crime thriller is all sensation and excess",0.028518937528133392,0.06481344997882843,0.9066675901412964
2022-11-02,Hollywood seeks a cut as Netflix debuts ad-supported streaming,0.053719598799943924,0.823975682258606,0.12230481207370758
2022-11-07,Fifa Uncovered — Netflix series asks why Qatar was awarded the World Cup,0.13905352354049683,0.02434285543859005,0.8366036415100098
2022-11-14,1899 — Netflix’s disorientating horror series set on fin-de-siècle steamship,0.04619712382555008,0.4876880347728729,0.4661148488521576
2022-11-18,Stutz review — Jonah Hill turns the tables on his shrink in Netflix documentary,0.07580036669969559,0.09774533659219742,0.826454222202301
2022-12-08,Harry & Meghan part one review — a Netflix appeal for both admiration and pity,0.24550510942935944,0.015605243854224682,0.7388896346092224
2022-12-16,Harry and Meghan fail to deliver royal knockout in second half of Netflix series,0.04525101184844971,0.7215949892997742,0.23315401375293732
2022-12-23,"Treason, Netflix review — the spy who should have stayed out in the cold",0.10691354423761368,0.0937860906124115,0.7993003726005554
2022-12-24,"Carbon counter: linear TV repeats are greener than buzzy Netflix premieres Premium
 content",0.14607258141040802,0.01245788298547268,0.8414695262908936
2023-01-02,Hollywood talent agencies seek new deals tied to Netflix ads,0.7024083137512207,0.012884954921901226,0.2847067713737488
2023-01-04,"Madoff: The Monster of Wall Street, Netflix — the story of the biggest Ponzi scheme in history",0.053108230233192444,0.04978532716631889,0.897106409072876
2023-01-04,"Kaleidoscope, Netflix — heist series makes the viewer choose",0.04037869721651077,0.034109681844711304,0.9255116581916809
2023-01-11,Unhappy endings — Netflix’s abrupt cancellations,0.010477953590452671,0.9443793296813965,0.0451427698135376
2023-01-13,Can Netflix’s Break Point revitalise tennis?,0.2141738086938858,0.011937006376683712,0.7738891839981079
2023-01-14,"Tennis pins its hopes on a Netflix renaissance Premium
 content",0.8641612529754639,0.01583688333630562,0.1200018897652626
2023-01-20,FirstFT: A new era for Netflix,0.14691822230815887,0.015539483167231083,0.8375423550605774
2023-01-20,"The Makanai: Cooking for the Maiko House, Netflix review — gentle drama of trainee geisha",0.09034516662359238,0.039216089993715286,0.8704387545585632
2023-01-20,Netflix's CEO steps down,0.017475195229053497,0.628353476524353,0.3541713356971741
2023-01-20,Netflix co-founder Reed Hastings to step down as chief executive,0.0155638437718153,0.5651785731315613,0.4192575514316559
2023-01-20,Netflix’s Reed Hastings: the ‘system builder’ who brought revolution,0.11521196365356445,0.02436329983174801,0.8604247570037842
2023-01-27,"Pamela, a Love Story review — an intimate and touching Netflix documentary",0.0735085979104042,0.0239045862108469,0.9025868773460388
2023-02-09,Netflix’s affable killer defies death and cancellation in last season of You,0.029657429084181786,0.41414615511894226,0.5561964511871338
2023-02-16,Here’s my Netflix password — but you’ll have to pay for it,0.0293901264667511,0.04086397588253021,0.9297458529472351
2023-03-09,Luther: The Fallen Sun film review — Idris Elba’s detective decamps from BBC to Netflix,0.03575407341122627,0.1889469027519226,0.7752990126609802
2023-03-11,Money Shot: The Pornhub Story review — Netflix documentary lays bare abuse allegations,0.04150252044200897,0.0553312674164772,0.9031662344932556
2023-03-11,From ‘The Woman King’ to Netflix’s ‘African Queens’ — how Africa’s history went pop,0.0675363764166832,0.033612556755542755,0.8988510370254517
2023-04-03,Black comedy Beef brings LA road rage to Netflix — review,0.1620679348707199,0.019734494388103485,0.8181975483894348
2023-04-14,Transatlantic — new Netflix series paints wartime escapades with unexpected glamour,0.13796104490756989,0.03813012316823006,0.823908805847168
2023-04-18,Netflix: cheaper content and more subscribers won’t make up for disappointing forecasts Premium content,0.12505967915058136,0.582552969455719,0.29238730669021606
2023-04-19,Netflix delays account sharing crackdown after ‘cancel reaction’,0.012358173727989197,0.9018793702125549,0.08576256781816483
2023-04-21,"The Diplomat, Netflix review — an embarrassment to the embassy",0.03297482058405876,0.7650784850120544,0.20194672048091888
2023-04-25,South Korea’s entertainment wave grows with $2.5bn Netflix investment,0.8926205635070801,0.010453775525093079,0.09692566841840744
2023-05-12,Can Netflix really teach us ‘how to get rich’?,0.13050960004329681,0.020062271505594254,0.849428117275238
2023-05-16,Netflix alerts telecoms groups over looming account-sharing crackdown,0.010713919997215271,0.9472271800041199,0.042058952152729034
2023-05-26,Netflix is taking a necessary risk in tackling its 100mn freeloaders,0.14874452352523804,0.031075535342097282,0.8201798796653748
2023-06-07,"Charlie Brooker on satirising TV in Black Mirror: ‘If it wasn’t on Netflix, we’d be sued’",0.040423113852739334,0.6134394407272339,0.3461374044418335
2023-06-15,Black Mirror Series 6 — is it time for the Netflix sci-fi satire to call it a day?,0.024700889363884926,0.12354258447885513,0.8517565727233887
2023-07-03,Netflix to revamp advertising strategy to lure brands and boost revenues,0.9093539118766785,0.008372001349925995,0.08227413892745972
2023-07-06,film review — larky Netflix documentary plays mostly the hits,0.034673288464546204,0.03451688960194588,0.9308097958564758
2023-07-13,US tech can’t quit China and Netflix dives into Asia Premium content,0.07365812361240387,0.03750947490334511,0.8888323903083801
2023-07-19,Netflix’s password-sharing crackdown pays off with nearly 6mn new subscribers,0.8181052207946777,0.1211671531200409,0.06072760373353958
2023-07-20,Nasdaq drops more than 2% after Netflix and Tesla results disappoint,0.008816181682050228,0.9684791564941406,0.0227047111839056
2023-07-20,"Netflix: password sharing cutback provides shortlived gain  Premium
 content",0.6616250872612,0.016368955373764038,0.322005957365036
2023-07-21,FirstFT: Tesla and Netflix lead tech sell-off,0.0291361752897501,0.7917231917381287,0.17914065718650818
2023-09-01,"Top Boy series 3 review — brilliant, bruising drama comes to an end on Netflix",0.04575690999627113,0.18147237598896027,0.7727707624435425
2023-09-22,It’s Always Sunny in Philadelphia returns for a 16th shot on Netflix,0.1637934148311615,0.025870155543088913,0.8103364706039429
2023-09-26,"Streaming will transform video games just like Netflix changed TV, says Ubisoft",0.18013449013233185,0.009523428045213223,0.8103421330451965
2023-10-04,Beckham — footballer and sex symbol keeps a clean sheet on Netflix,0.05603165924549103,0.09344559162855148,0.8505227565765381
2023-10-06,Netflix and bill — the high price of a subscription lifestyle,0.2278055101633072,0.09691649675369263,0.6752779483795166
2023-10-17,‘Netflix effect’ returns as studios license old shows to their streaming rival,0.11483289301395416,0.03266210854053497,0.8525049686431885
2023-10-19,Bodies TV review — Netflix jams four police dramas into one time-hopping series,0.03592024743556976,0.0415651910007,0.9225146174430847
2023-10-19,Netflix shares jump after password crackdown boosts subscriptions,0.07928703725337982,0.890756368637085,0.029956607148051262
2023-10-19,"Netflix: revenue boost from password crackdown unlikely to spawn a sequel Premium
 content",0.9453304409980774,0.025493865832686424,0.02917565405368805
2023-10-30,All the Light We Cannot See review — trite second-world-war saga on Netflix,0.03668997809290886,0.272297203540802,0.6910127997398376
2023-11-03,Sly — Netflix’s Sylvester Stallone documentary is punchy and unexpectedly poignant,0.20722696185112,0.01655777171254158,0.7762152552604675
2023-11-07,Netflix is unlikely $70mn saviour of LA’s venerable Egyptian Theatre,0.21108606457710266,0.011803729459643364,0.77711021900177
2023-11-10,"Robbie Williams, Netflix review — the polished inside story of the megastar",0.1154123842716217,0.019585929811000824,0.8650016784667969
2023-11-16,The Crown series 6 review — Elizabeth Debicki is transcendent in sumptuous Netflix drama,0.19145841896533966,0.019687745720148087,0.7888538837432861
2023-11-21,Squid Game: The Challenge TV review — Netflix megahit becomes an irresistible reality show,0.16097231209278107,0.018444053828716278,0.8205836415290833
2023-12-01,Transcript: Culture Chat — Netflix’s ‘The Crown’,0.04811229184269905,0.03342096135020256,0.9184666872024536
2023-12-12,Netflix reveals viewing data across entire catalogue for the first time,0.11133778840303421,0.012842054478824139,0.8758201599121094
2023-12-13,A series of rubbish charts about Netflix’s rubbish viewing data,0.022118419408798218,0.5072034001350403,0.4706781506538391
2023-12-20,"Carol & the End of the World, Netflix review — surprisingly tender apocalyptic cartoon",0.253396600484848,0.01392375212162733,0.7326796054840088
2023-12-27,Bitconned review — Netflix documentary about a fortune built on brazen lies,0.10258389264345169,0.03271150588989258,0.8647045493125916
2023-12-28,‘Shakeout has begun’ after $5bn streaming loss for Netflix rivals,0.07923547923564911,0.799941897392273,0.12082265317440033
2024-01-25,"Bloomberg Surveillance: Tesla Slumps, Netflix Soars (Podcast)",0.03663914278149605,0.2271115928888321,0.7362492084503174
2024-01-26,Netflix Eyes Best Week Since 2022 on Stunning Subscriber Jump,0.32530632615089417,0.13767904043197632,0.5370146632194519
2024-01-26,Netflix Offers Subscribers a Whole Cable Bundle,0.13336189091205597,0.008157829754054546,0.8584803342819214
